properties.type,properties.timing,properties.speciesId,properties.date,properties.createdAt,geometry.coordinates
water,night,79,2016-07-14T07:00:00.000Z,2016-07-15T00:40:22.793Z,"[-112.11908220174563,33.58845353904147]"
electric,night,125,2016-07-14T21:00:00.000Z,2016-07-15T00:40:23.267Z,"[23.734550558189454,37.986721138515335]"
bug,day,13,2016-07-14T05:00:00.000Z,2016-07-15T00:40:33.817Z,"[-94.22880505222678,39.34432644002993]"
grass,day,1,2016-07-12T22:00:00.000Z,2016-07-15T00:40:58.000Z,"[-6.941741564146895,37.27605932964295]"
ground,day,112,2016-07-14T04:00:00.000Z,2016-07-15T00:41:09.874Z,"[-73.66511176567253,40.58424696913269]"
fire,night,58,2016-07-08T07:00:00.000Z,2016-07-15T00:41:16.627Z,"[-121.3479493937286,38.66737262791483]"
ground,day,112,2016-07-14T21:00:00.000Z,2016-07-15T00:41:16.277Z,"[23.73536122874785,37.98654555470635]"
normal,night,133,2016-07-13T07:00:00.000Z,2016-07-15T00:41:35.175Z,"[-121.35598947832133,38.66863407161782]"
fire,day,5,2016-07-14T04:00:00.000Z,2016-07-15T00:41:47.431Z,"[-69.72898705713344,42.003446337094346]"
electric,day,125,2016-07-14T04:00:00.000Z,2016-07-15T00:41:54.120Z,"[-72.7894662521203,41.552920255908816]"
rock,day,138,2016-07-14T04:00:00.000Z,2016-07-15T00:41:59.832Z,"[-70.970519808957,42.10632846508736]"
normal,day,16,2016-07-14T07:00:00.000Z,2016-07-15T00:42:04.259Z,"[-121.35715416476073,38.66875188170067]"
normal,day,19,2016-07-14T07:00:00.000Z,2016-07-15T00:42:11.170Z,"[-121.35668954775724,38.668647106101616]"
poison,day,23,2016-07-14T07:00:00.000Z,2016-07-15T00:42:20.262Z,"[-121.3563817686215,38.668923775148784]"
electric,day,25,2016-07-12T04:00:00.000Z,2016-07-15T00:42:23.056Z,"[-84.27976330907308,30.460261245414955]"
poison,day,24,2016-07-13T07:00:00.000Z,2016-07-15T00:42:37.660Z,"[-121.36286398113539,38.666833339193516]"
water,day,55,2016-07-11T04:00:00.000Z,2016-07-15T00:42:47.312Z,"[-84.27910541105817,30.46211767389042]"
water,day,54,2016-07-11T04:00:00.000Z,2016-07-15T00:43:05.026Z,"[-84.27891778001083,30.460296832373928]"
grass,day,1,2016-07-11T04:00:00.000Z,2016-07-15T00:43:17.639Z,"[-84.28065852732563,30.460168854883264]"
normal,night,133,2016-07-13T23:00:00.000Z,2016-07-15T00:43:29.434Z,"[-1.078864165620871,53.95633415953367]"
psychic,night,96,2016-07-13T23:00:00.000Z,2016-07-15T00:43:40.919Z,"[0.7258563543455523,51.5315370495957]"
water,day,129,2016-07-11T04:00:00.000Z,2016-07-15T00:43:42.786Z,"[-84.28063810056175,30.46111425982859]"
ground,night,112,2016-07-10T07:00:00.000Z,2016-07-15T00:43:54.530Z,"[-121.36356348051493,38.659322896939074]"
electric,day,81,2016-07-14T04:00:00.000Z,2016-07-15T00:44:05.266Z,"[-84.21121085216997,30.44515614523975]"
poison,night,29,2016-07-14T23:00:00.000Z,2016-07-15T00:44:08.823Z,"[0.7257268271232533,51.53155760089908]"
electric,day,145,2016-07-14T04:00:00.000Z,2016-07-15T00:44:10.845Z,"[-71.7322766089942,42.526124385184204]"
poison,night,29,2016-07-13T07:00:00.000Z,2016-07-15T00:44:15.700Z,"[-121.35749387845988,38.66886582250049]"
poison,night,32,2016-07-14T07:00:00.000Z,2016-07-15T00:44:23.182Z,"[-121.35687968818155,38.668851551193]"
ground,night,28,2016-07-14T07:00:00.000Z,2016-07-15T00:44:41.026Z,"[-121.36529031390504,38.66172052800104]"
fire,day,4,2016-07-13T23:00:00.000Z,2016-07-15T00:44:51.727Z,"[-1.158152866723725,51.35436183304614]"
water,day,129,2016-07-14T04:00:00.000Z,2016-07-15T00:45:05.559Z,"[-84.21172619793342,30.445120716617467]"
fire,night,4,2016-07-14T05:00:00.000Z,2016-07-15T00:45:08.032Z,"[-74.10309334144814,4.580016245610551]"
fire,night,58,2016-07-14T04:00:00.000Z,2016-07-15T00:45:08.842Z,"[-81.44456187687915,27.49519739472227]"
bug,day,13,2016-07-14T23:00:00.000Z,2016-07-15T00:45:17.753Z,"[-1.1583800279589411,51.35336274396241]"
dragon,night,147,2016-07-13T23:00:00.000Z,2016-07-15T00:45:24.895Z,"[-1.0786794911634843,53.95623819723042]"
grass,day,103,2016-07-14T04:00:00.000Z,2016-07-15T00:45:35.766Z,"[-84.357948719962,30.460632265590505]"
normal,day,16,2016-07-14T23:00:00.000Z,2016-07-15T00:45:50.893Z,"[-1.157149575001739,51.354188185809676]"
grass,night,2,2016-07-14T05:00:00.000Z,2016-07-15T00:46:00.880Z,"[-106.42115438824693,31.699320628322567]"
fire,day,37,2016-07-14T04:00:00.000Z,2016-07-15T00:46:05.278Z,"[-84.2971567787664,30.4410038507675]"
normal,day,16,2016-07-13T23:00:00.000Z,2016-07-15T00:46:23.582Z,"[0.6067529509589633,51.58825438205713]"
normal,day,133,2016-07-14T04:00:00.000Z,2016-07-15T00:46:24.316Z,"[-84.3489441283488,30.486654907069834]"
rock,day,140,2016-07-14T06:00:00.000Z,2016-07-15T00:46:33.162Z,"[-105.008689823924,39.75694645430528]"
normal,day,16,2016-07-14T04:00:00.000Z,2016-07-15T00:46:34.143Z,"[-84.34972835101544,30.486571298243533]"
normal,day,21,2016-07-13T23:00:00.000Z,2016-07-15T00:46:36.482Z,"[0.6068637052504187,51.588161171713125]"
poison,day,24,2016-07-14T04:00:00.000Z,2016-07-15T00:46:41.291Z,"[-84.3492860331073,30.48608531651898]"
normal,day,16,2016-07-13T23:00:00.000Z,2016-07-15T00:46:53.807Z,"[-1.056234109265489,51.28361036009417]"
water,day,60,2016-07-14T04:00:00.000Z,2016-07-15T00:46:57.132Z,"[-84.34934698295481,30.486966575425768]"
ice,night,124,2016-07-13T23:00:00.000Z,2016-07-15T00:46:57.669Z,"[-1.0827019068231039,53.95815931914612]"
poison,day,29,2016-07-13T23:00:00.000Z,2016-07-15T00:46:59.721Z,"[0.6067377865223307,51.58820945549704]"
poison,night,42,2016-07-14T04:00:00.000Z,2016-07-15T00:47:07.586Z,"[-84.34891435234924,30.4858096210628]"
bug,night,46,2016-07-14T23:00:00.000Z,2016-07-15T00:47:14.760Z,"[-1.0567042196651926,51.283182350593506]"
water,day,86,2016-07-13T23:00:00.000Z,2016-07-15T00:47:16.155Z,"[0.6067847989744166,51.588140466455684]"
poison,night,41,2016-07-14T04:00:00.000Z,2016-07-15T00:47:18.150Z,"[-84.34932538103175,30.485744552571816]"
bug,day,13,2016-07-14T23:00:00.000Z,2016-07-15T00:47:30.280Z,"[-0.21323671894234053,51.57541757239383]"
bug,day,48,2016-07-14T04:00:00.000Z,2016-07-15T00:47:37.628Z,"[-84.34790822955414,30.486392594813992]"
dragon,day,147,2016-07-14T07:00:00.000Z,2016-07-15T00:48:02.675Z,"[-122.26253532548878,47.91449508491735]"
normal,day,19,2016-07-13T23:00:00.000Z,2016-07-15T00:48:04.813Z,"[0.605785819942156,51.58649904606517]"
bug,day,127,2016-07-14T07:00:00.000Z,2016-07-15T00:48:09.802Z,"[-122.26245780644673,47.91387459327015]"
normal,day,133,2016-07-14T04:00:00.000Z,2016-07-15T00:48:18.663Z,"[-84.34033483279224,30.443313520289493]"
normal,day,133,2016-07-14T07:00:00.000Z,2016-07-15T00:48:21.442Z,"[-122.26316768457224,47.91402844822133]"
water,day,7,2016-07-13T23:00:00.000Z,2016-07-15T00:48:26.672Z,"[-1.1164699767495279,51.311601122835526]"
water,day,7,2016-07-14T04:00:00.000Z,2016-07-15T00:48:49.885Z,"[-84.34969244612368,30.48894568703649]"
normal,day,19,2016-07-14T23:00:00.000Z,2016-07-15T00:49:00.980Z,"[-1.9002270967653772,52.420230412665234]"
normal,night,133,2016-07-13T23:00:00.000Z,2016-07-15T00:49:11.541Z,"[0.4938353549447356,51.7541641616813]"
psychic,day,63,2016-07-14T07:00:00.000Z,2016-07-15T00:49:18.062Z,"[-122.21442218739756,47.89343109255955]"
fire,day,4,2016-07-07T07:00:00.000Z,2016-07-15T00:49:26.605Z,"[-117.9010013304958,33.682571185063026]"
normal,day,16,2016-07-14T04:00:00.000Z,2016-07-15T00:49:27.623Z,"[-75.84610014409206,39.60321106933773]"
water,night,117,2016-07-14T05:00:00.000Z,2016-07-15T00:49:42.091Z,"[-87.24649324092235,41.550798030085076]"
rock,day,95,2016-07-08T07:00:00.000Z,2016-07-15T00:49:47.274Z,"[-117.9072406489513,33.684495294264764]"
bug,day,14,2016-07-13T23:00:00.000Z,2016-07-15T00:49:48.637Z,"[0.48875737390906693,51.75647290916541]"
water,day,7,2016-07-14T07:00:00.000Z,2016-07-15T00:49:48.952Z,"[-122.25639303873683,47.921129034475456]"
poison,day,41,2016-07-13T23:00:00.000Z,2016-07-15T00:49:51.155Z,"[0.6068584902283476,51.58820265957874]"
psychic,day,96,2016-07-13T23:00:00.000Z,2016-07-15T00:50:00.532Z,"[-1.0872106748217334,51.26785471596335]"
ground,night,27,2016-07-14T04:00:00.000Z,2016-07-15T00:50:01.113Z,"[-84.29315139466878,30.436094350234015]"
fighting,day,107,2016-07-14T07:00:00.000Z,2016-07-15T00:50:10.752Z,"[-122.2231749046214,47.88072299091175]"
water,night,86,2016-07-13T23:00:00.000Z,2016-07-15T00:50:43.899Z,"[0.4654945284280245,51.73178628057917]"
normal,day,128,2016-07-14T07:00:00.000Z,2016-07-15T00:50:43.705Z,"[-122.22205135171946,47.88095046250612]"
water,night,54,2016-07-13T23:00:00.000Z,2016-07-15T00:50:51.224Z,"[0.7257981003252212,51.53154333368684]"
normal,day,39,2016-07-14T07:00:00.000Z,2016-07-15T00:50:52.462Z,"[-122.22085721005286,47.87881542532182]"
electric,day,25,2016-07-14T06:00:00.000Z,2016-07-15T00:51:17.824Z,"[-104.55393597974286,50.44779542431834]"
normal,night,84,2016-07-08T07:00:00.000Z,2016-07-15T00:51:18.123Z,"[-121.34699794720851,38.665898286633876]"
grass,night,70,2016-07-13T23:00:00.000Z,2016-07-15T00:51:23.298Z,"[0.724041785058489,51.53203990544864]"
fire,night,58,2016-07-09T04:00:00.000Z,2016-07-15T00:52:02.370Z,"[-84.27553395708654,30.461231035491167]"
normal,night,128,2016-07-12T05:00:00.000Z,2016-07-15T00:52:06.532Z,"[-91.64542015274864,44.052903078884725]"
water,night,116,2016-07-13T23:00:00.000Z,2016-07-15T00:52:12.839Z,"[0.7252839231887549,51.53169642992748]"
grass,day,102,2016-07-14T07:00:00.000Z,2016-07-15T00:52:13.464Z,"[-121.35589363892177,38.66879218023135]"
water,night,129,2016-07-13T23:00:00.000Z,2016-07-15T00:52:34.603Z,"[0.7254619891227208,51.531588507460555]"
bug,night,127,2016-07-13T07:00:00.000Z,2016-07-15T00:52:53.560Z,"[-121.3560252035434,38.66910429303641]"
normal,day,19,2016-07-14T05:00:00.000Z,2016-07-15T00:53:02.881Z,"[-86.59584803357279,36.21889309577341]"
grass,day,1,2016-07-14T05:00:00.000Z,2016-07-15T00:53:05.325Z,"[-75.15735952641192,5.246513817332186]"
bug,day,13,2016-07-14T05:00:00.000Z,2016-07-15T00:53:14.739Z,"[-86.59584803357279,36.21889309577341]"
grass,day,1,2016-07-14T05:00:00.000Z,2016-07-15T00:53:38.815Z,"[-75.49060864058657,5.052111117755246]"
water,day,129,2016-07-14T05:00:00.000Z,2016-07-15T00:53:42.648Z,"[-91.64263217248468,44.04051859953876]"
electric,day,25,2016-07-14T22:00:00.000Z,2016-07-15T00:53:51.216Z,"[-5.902864459794188,37.27638042946329]"
bug,day,12,2016-07-14T04:00:00.000Z,2016-07-15T00:54:04.096Z,"[-84.27820446277094,30.461853673031584]"
fairy,day,35,2016-07-14T05:00:00.000Z,2016-07-15T00:54:17.510Z,"[-91.64228086310128,44.040424539859515]"
normal,day,19,2016-07-14T22:00:00.000Z,2016-07-15T00:54:23.042Z,"[9.108418604806644,45.430608149274065]"
fairy,night,36,2016-07-13T05:00:00.000Z,2016-07-15T00:54:29.809Z,"[-91.64238843515425,44.04072907073194]"
water,night,7,2016-07-14T05:00:00.000Z,2016-07-15T00:54:57.296Z,"[-94.58881118113722,39.19426870493504]"
water,day,60,2016-07-12T05:00:00.000Z,2016-07-15T00:55:00.020Z,"[-91.64292754899634,44.04059023318902]"
electric,day,25,2016-07-14T07:00:00.000Z,2016-07-15T00:55:04.335Z,"[-122.82724435355757,45.495230249969524]"
normal,day,133,2016-07-14T05:00:00.000Z,2016-07-15T00:55:06.515Z,"[-96.93336189143598,32.81958173576032]"
fire,day,4,2016-07-14T22:00:00.000Z,2016-07-15T00:55:20.427Z,"[-5.91981229221409,37.28728094732587]"
water,night,72,2016-07-13T05:00:00.000Z,2016-07-15T00:55:21.861Z,"[-91.64245554156827,44.04028108567368]"
water,night,79,2016-07-13T05:00:00.000Z,2016-07-15T00:55:39.654Z,"[-91.6428195623275,44.04040655227092]"
water,night,86,2016-07-13T05:00:00.000Z,2016-07-15T00:55:51.972Z,"[-91.64263248245986,44.04075631933637]"
normal,day,133,2016-07-14T07:00:00.000Z,2016-07-15T00:56:07.802Z,"[-122.82178663141558,45.48549651764944]"
dragon,day,149,2016-07-14T05:00:00.000Z,2016-07-15T00:56:08.201Z,"[-96.93304755525448,32.81969979422621]"
grass,day,1,2016-07-14T07:00:00.000Z,2016-07-15T00:56:12.630Z,"[-122.82185438882092,45.485430831734874]"
grass,day,114,2016-07-13T05:00:00.000Z,2016-07-15T00:56:21.162Z,"[-91.64312422188166,44.04043261186362]"
electric,night,101,2016-07-14T22:00:00.000Z,2016-07-15T00:56:32.407Z,"[-6.2744575082132314,36.50313717802926]"
water,day,116,2016-07-13T05:00:00.000Z,2016-07-15T00:56:32.023Z,"[-91.64313449563383,44.04073351340938]"
electric,day,25,2016-07-14T05:00:00.000Z,2016-07-15T00:56:48.396Z,"[-96.92086767996167,32.825552704950624]"
water,day,118,2016-07-13T05:00:00.000Z,2016-07-15T00:56:49.520Z,"[-91.64266616560829,44.04038565140195]"
normal,day,84,2016-07-14T22:00:00.000Z,2016-07-15T00:56:54.518Z,"[9.025498849470779,45.536829314784825]"
bug,day,10,2016-07-14T22:00:00.000Z,2016-07-15T00:57:05.416Z,"[9.025717567656187,45.53707255398231]"
dragon,day,147,2016-07-13T05:00:00.000Z,2016-07-15T00:57:11.775Z,"[-91.64252148635198,44.04046702443529]"
bug,day,13,2016-07-14T22:00:00.000Z,2016-07-15T00:57:12.537Z,"[9.02579122409577,45.536830002736394]"
electric,day,100,2016-07-14T05:00:00.000Z,2016-07-15T00:57:13.289Z,"[-96.92056372185331,32.82601352118549]"
normal,day,19,2016-07-14T22:00:00.000Z,2016-07-15T00:57:23.725Z,"[9.025601437333876,45.536612541759126]"
dragon,day,148,2016-07-14T05:00:00.000Z,2016-07-15T00:57:31.929Z,"[-96.92096164766276,32.8317105787861]"
normal,day,19,2016-07-14T05:00:00.000Z,2016-07-15T00:57:34.032Z,"[-74.0605608498581,4.861296845591056]"
normal,day,16,2016-07-14T22:00:00.000Z,2016-07-15T00:57:35.310Z,"[9.025614765746411,45.53686904461202]"
grass,day,1,2016-07-14T22:00:00.000Z,2016-07-15T01:00:27.599Z,"[-4.059993958685482,37.93647060312615]"
grass,day,1,2016-07-14T22:00:00.000Z,2016-07-15T01:00:34.871Z,"[-4.059993958685482,37.93647060312615]"
electric,night,25,2016-07-14T07:00:00.000Z,2016-07-15T01:00:50.308Z,"[-117.90360141750423,33.69868294254111]"
grass,day,2,2016-07-14T22:00:00.000Z,2016-07-15T01:00:56.740Z,"[-4.057843329643305,37.93523946452379]"
grass,day,1,2016-07-14T22:00:00.000Z,2016-07-15T01:01:16.018Z,"[-4.060147856280025,37.936583131768785]"
fighting,day,106,2016-07-12T23:00:00.000Z,2016-07-15T01:01:55.844Z,"[1.0926607516916818,50.33249873343456]"
electric,night,25,2016-07-14T22:00:00.000Z,2016-07-15T01:01:58.665Z,"[-4.060088617021421,37.93514139293461]"
electric,night,25,2016-07-14T04:00:00.000Z,2016-07-15T01:04:37.589Z,"[-77.41174969836223,39.42285943201671]"
psychic,day,97,2016-07-14T07:00:00.000Z,2016-07-15T01:04:50.583Z,"[-122.2220498981506,47.73627158568982]"
fire,day,4,2016-07-14T05:00:00.000Z,2016-07-15T01:04:50.798Z,"[-71.73873602098298,1.8076594552898229]"
water,night,54,2016-07-13T04:00:00.000Z,2016-07-15T01:05:13.586Z,"[-68.323187619344,47.355638776801584]"
fighting,day,106,2016-07-12T23:00:00.000Z,2016-07-15T01:05:45.335Z,"[1.253129226337478,52.61862205592027]"
psychic,night,150,2016-07-14T04:00:00.000Z,2016-07-15T01:06:42.150Z,"[-80.8304063955946,27.19602583066917]"
water,day,129,2016-07-07T22:00:00.000Z,2016-07-15T01:07:19.141Z,"[-3.9248921581823595,43.20449655529819]"
water,day,79,2016-07-07T22:00:00.000Z,2016-07-15T01:07:33.340Z,"[-3.925885650595177,43.20465669166009]"
bug,day,47,2016-07-14T05:00:00.000Z,2016-07-15T01:07:42.350Z,"[-97.44800164584434,35.67370600155478]"
bug,day,10,2016-07-07T22:00:00.000Z,2016-07-15T01:07:51.964Z,"[-3.924570956154838,43.20293886467675]"
fire,day,6,2016-07-12T06:00:00.000Z,2016-07-15T01:08:59.328Z,"[-112.19669607437672,43.24618643162418]"
normal,day,16,2016-07-14T05:00:00.000Z,2016-07-15T01:09:41.430Z,"[-73.35817109999985,1.8881821087541226]"
electric,night,100,2016-07-13T22:00:00.000Z,2016-07-15T01:10:36.963Z,"[-3.7911581221933943,43.46250672534012]"
ground,day,112,2016-07-14T07:00:00.000Z,2016-07-15T01:11:03.995Z,"[-123.28445307844237,44.56542995962889]"
grass,day,1,2016-07-14T07:00:00.000Z,2016-07-15T01:11:03.345Z,"[-122.6872770702114,45.58334576965433]"
bug,day,123,2016-07-07T07:00:00.000Z,2016-07-15T01:11:06.464Z,"[-122.24693901539945,38.145791044447265]"
poison,day,88,2016-07-14T05:00:00.000Z,2016-07-15T01:11:21.196Z,"[-72.83082735000073,3.4684348984410747]"
fire,day,37,2016-07-14T07:00:00.000Z,2016-07-15T01:11:24.191Z,"[-123.28106190541365,44.5636579307602]"
normal,day,22,2016-07-10T22:00:00.000Z,2016-07-15T01:11:31.313Z,"[-3.788951511349012,43.46241211985324]"
water,day,60,2016-07-14T07:00:00.000Z,2016-07-15T01:11:53.949Z,"[-123.27906788717584,44.565443909860534]"
water,day,60,2016-07-14T07:00:00.000Z,2016-07-15T01:12:01.182Z,"[-123.27988397213153,44.56601829716905]"
water,day,9,2016-07-14T07:00:00.000Z,2016-07-15T01:12:15.883Z,"[-123.28300634037176,44.560883829986636]"
rock,day,140,2016-07-10T22:00:00.000Z,2016-07-15T01:12:16.198Z,"[-3.7800151557407844,43.4644801877441]"
grass,day,2,2016-07-14T05:00:00.000Z,2016-07-15T01:12:16.248Z,"[-74.02593753498547,4.740375016214458]"
fighting,day,66,2016-07-14T07:00:00.000Z,2016-07-15T01:12:24.115Z,"[-123.28154310290427,44.55953055670804]"
normal,day,133,2016-07-14T07:00:00.000Z,2016-07-15T01:12:38.202Z,"[-123.28461715976863,44.56860443978081]"
poison,day,42,2016-07-14T05:00:00.000Z,2016-07-15T01:12:39.804Z,"[-75.6433273499998,2.4151521890159557]"
water,night,7,2016-07-10T22:00:00.000Z,2016-07-15T01:12:40.084Z,"[-3.7664883204240596,43.468364021809634]"
dragon,day,147,2016-07-14T06:00:00.000Z,2016-07-15T01:12:41.184Z,"[-112.0312093210851,40.69453878753043]"
normal,day,133,2016-07-14T07:00:00.000Z,2016-07-15T01:12:43.317Z,"[-123.28515109028855,44.5685195899253]"
normal,day,16,2016-07-14T07:00:00.000Z,2016-07-15T01:12:53.560Z,"[-122.33720920808912,47.61111196045792]"
ice,day,124,2016-07-14T07:00:00.000Z,2016-07-15T01:13:01.444Z,"[-123.28300172906862,44.56184988299884]"
bug,day,13,2016-07-14T07:00:00.000Z,2016-07-15T01:13:05.732Z,"[-122.33695274376078,47.61060036724629]"
bug,night,13,2016-07-11T22:00:00.000Z,2016-07-15T01:13:10.055Z,"[-3.769587409321133,43.469256203881116]"
poison,day,41,2016-07-14T07:00:00.000Z,2016-07-15T01:13:15.751Z,"[-122.33711966850274,47.61089923796263]"
grass,day,1,2016-07-14T05:00:00.000Z,2016-07-15T01:13:15.297Z,"[-74.79745352075959,10.985047168719177]"
water,day,8,2016-07-14T07:00:00.000Z,2016-07-15T01:13:17.264Z,"[-123.27914559275612,44.5635897373445]"
water,day,8,2016-07-14T07:00:00.000Z,2016-07-15T01:13:23.036Z,"[-123.27817575705707,44.5632375873046]"
normal,day,19,2016-07-14T06:00:00.000Z,2016-07-15T01:13:29.780Z,"[-116.38170387938942,43.697924089693885]"
poison,day,41,2016-07-14T07:00:00.000Z,2016-07-15T01:13:29.321Z,"[-122.33600747340293,47.61203558018758]"
water,night,79,2016-07-10T22:00:00.000Z,2016-07-15T01:13:34.301Z,"[-3.7745616872398102,43.46727737732155]"
fairy,day,35,2016-07-14T07:00:00.000Z,2016-07-15T01:13:40.309Z,"[-122.3364999663575,47.61199724264068]"
fire,day,126,2016-07-13T07:00:00.000Z,2016-07-15T01:14:34.033Z,"[-118.00696336735275,33.91769917543007]"
poison,night,32,2016-07-11T22:00:00.000Z,2016-07-15T01:14:40.244Z,"[-3.8102675902495378,43.46414218993277]"
normal,day,52,2016-07-13T07:00:00.000Z,2016-07-15T01:14:49.947Z,"[-118.01253200007824,33.90573851801763]"
normal,night,16,2016-07-14T05:00:00.000Z,2016-07-15T01:15:19.277Z,"[-74.12545663497343,4.708629173258274]"
normal,night,19,2016-07-14T05:00:00.000Z,2016-07-15T01:15:31.210Z,"[-74.12545663497343,4.708629173258274]"
normal,day,52,2016-07-13T22:00:00.000Z,2016-07-15T01:15:33.180Z,"[-3.809789844393208,43.46235695285361]"
normal,night,19,2016-07-14T05:00:00.000Z,2016-07-15T01:15:42.681Z,"[-74.12545663497343,4.708629173258274]"
rock,day,75,2016-07-11T22:00:00.000Z,2016-07-15T01:16:06.930Z,"[-3.794333666876355,43.47214700506183]"
bug,day,48,2016-07-14T06:00:00.000Z,2016-07-15T01:16:26.827Z,"[-106.13347660038116,28.702535555464024]"
bug,day,14,2016-07-11T22:00:00.000Z,2016-07-15T01:16:40.888Z,"[-3.7945204649616358,43.47127608435696]"
electric,night,81,2016-07-14T23:00:00.000Z,2016-07-15T01:17:05.833Z,"[-1.7674308503569875,53.59254733659239]"
grass,day,1,2016-07-14T05:00:00.000Z,2016-07-15T01:17:07.113Z,"[-74.1059243059388,4.749924039263462]"
grass,day,1,2016-07-14T22:00:00.000Z,2016-07-15T01:17:30.418Z,"[-5.56650869313242,42.590058755016884]"
grass,day,1,2016-07-14T05:00:00.000Z,2016-07-15T01:17:54.322Z,"[-74.64336709828396,2.5907656690301337]"
water,day,60,2016-07-11T22:00:00.000Z,2016-07-15T01:17:56.097Z,"[4.8453086670970436,51.63609343753714]"
rock,day,138,2016-07-11T07:00:00.000Z,2016-07-15T01:18:10.616Z,"[-117.9951403086193,33.94253622357114]"
electric,day,25,2016-07-11T07:00:00.000Z,2016-07-15T01:18:32.322Z,"[-117.99513032995839,33.94203406981656]"
electric,day,25,2016-07-14T05:00:00.000Z,2016-07-15T01:18:39.324Z,"[-75.49296092715434,10.370844923812143]"
fire,day,4,2016-07-14T05:00:00.000Z,2016-07-15T01:18:52.606Z,"[-74.03741389546083,4.753189744488608]"
fire,day,6,2016-07-14T05:00:00.000Z,2016-07-15T01:18:58.115Z,"[-74.13044868233783,4.583963366265166]"
bug,day,13,2016-07-14T06:00:00.000Z,2016-07-15T01:20:30.163Z,"[-106.44020519906992,31.620469047986518]"
water,night,120,2016-07-11T07:00:00.000Z,2016-07-15T01:20:36.040Z,"[-118.00699803833879,33.90306730526508]"
water,day,7,2016-07-12T07:00:00.000Z,2016-07-15T01:20:38.905Z,"[-122.61212014531625,45.38701465088576]"
fire,day,126,2016-07-13T07:00:00.000Z,2016-07-15T01:20:54.636Z,"[-118.00189031966897,33.92013979607492]"
ice,day,124,2016-07-11T23:00:00.000Z,2016-07-15T01:20:55.648Z,"[-1.6120429661894775,53.69794714851611]"
fire,day,126,2016-07-13T07:00:00.000Z,2016-07-15T01:21:03.016Z,"[-117.9952523947248,33.92158393264789]"
grass,day,2,2016-07-07T05:00:00.000Z,2016-07-15T01:21:20.517Z,"[-74.79471492743144,10.984047536370326]"
rock,day,140,2016-07-14T07:00:00.000Z,2016-07-15T01:21:57.544Z,"[-116.92846184025458,32.47371258903243]"
psychic,day,64,2016-07-14T07:00:00.000Z,2016-07-15T01:22:14.889Z,"[-116.928406962931,32.47344728521773]"
poison,day,29,2016-07-14T05:00:00.000Z,2016-07-15T01:22:25.792Z,"[-74.79608114522435,10.988655403023841]"
